6,-0.023174,0.032931,0.021023,-0.01019,-0.026782,0.046834,-0.0096441,0.023192,-0.031045,0.029,-0.014088,-0.0029608,-0.023174,0.032931,-0.022769,0.019657,-0.014088,-0.0029608,0.021023,-0.01019,-0.023174,0.032931,-0.0054127,0.0065934,-0.014088,-0.0029608,-0.025543,-0.032632,0.021023,-0.01019,-0.0062026,-0.015261,0.021023,-0.01019,-0.025543,-0.032632,0.049609,-0.035699,0.015029,-0.026174,0.021023,-0.01019,0.05,-0.027283,-0.026782,0.046834,0.014747,0.0031201,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7,-0.037948,-0.028234,-0.0097813,0.019603,-0.046783,0.032606,-0.031504,0.0079919,-0.0097813,0.019603,-0.010994,0.035781,-0.046783,0.032606,-0.022519,0.02933,-0.0097813,0.019603,-0.0048889,0.039635,-0.010994,0.035781,-0.0085547,0.031673,-0.0097813,0.019603,0.05,0.009072,-0.0048889,0.039635,0.011777,0.02277,-0.0097813,0.019603,-0.037948,-0.028234,-0.00096683,-0.040338,-0.016232,-0.016323,0.020485,-0.041425,-0.0097813,0.019603,-0.00096683,-0.040338,0.0032457,-0.02072,0.05,0.009072,-0.0097813,0.019603,0.040877,-0.026699,0.027032,0.00065875,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
3,-0.05,-0.0033443,-0.016807,-0.034245,0.022217,0.015094,-0.014863,-0.0074985,-0.05,-0.0033443,0.022217,0.015094,0.014841,0.037596,-0.0043139,0.016448,-0.016807,-0.034245,0.029748,-0.0151,0.022217,0.015094,0.01172,-0.011417,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
3,-0.04393,0.05,0.0045666,-0.01102,0.024797,0.0097999,-0.0048554,0.01626,0.0045666,-0.01102,0.033264,-0.032683,0.024797,0.0097999,0.020876,-0.011301,0.0045666,-0.01102,-0.018698,-0.016097,0.033264,-0.032683,0.0063776,-0.019933,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5,-0.05,-0.0026981,-0.022919,-0.046587,-0.027202,0.019615,-0.033374,-0.0098899,-0.022919,-0.046587,0.031027,0.0080104,-0.027202,0.019615,-0.0063646,-0.0063204,-0.027202,0.019615,0.023139,0.029375,0.0070854,0.040602,0.0010075,0.029864,-0.027202,0.019615,0.031027,0.0080104,0.023139,0.029375,0.008988,0.019,-0.022919,-0.046587,0.03887,-0.048317,0.031027,0.0080104,0.015659,-0.028964,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
2,0.028404,-0.022026,-0.00034251,0.05,0.018329,-0.014999,0.015464,0.0043251,-0.00034251,0.05,-0.046391,-0.012975,0.018329,-0.014999,-0.0094681,0.007342,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
4,-0.05,0.0081885,-0.017574,-0.027118,-0.0068487,0.028207,-0.024808,0.0030925,-0.017574,-0.027118,-0.0007191,-0.02318,-0.0068487,0.028207,-0.0083808,-0.0073637,-0.0068487,0.028207,-0.0007191,-0.02318,0.039292,-0.03328,0.010575,-0.0094177,-0.0068487,0.028207,0.039292,-0.03328,0.03585,0.047182,0.022765,0.014036,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5,-0.0010361,-0.030375,-0.026575,-0.00022968,-0.016881,-0.023412,-0.014831,-0.018006,-0.026575,-0.00022968,-0.030276,-0.029469,-0.016881,-0.023412,-0.024577,-0.017704,-0.0010361,-0.030375,0.01584,0.033517,-0.026575,-0.00022968,-0.0039238,0.00097095,0.040955,-3.1613e-05,0.017973,0.05,0.01584,0.033517,0.024923,0.027829,0.040955,-3.1613e-05,0.01584,0.033517,-0.0010361,-0.030375,0.018586,0.001037,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8,-0.013184,0.011204,-0.012334,0.026221,-0.030632,0.019236,-0.018717,0.018887,-0.010863,-0.01655,0.024263,0.030554,-0.013184,0.011204,7.1716e-05,0.0084026,-0.013184,0.011204,0.0015416,0.032564,-0.012334,0.026221,-0.0079923,0.023329,-0.013184,0.011204,0.024263,0.030554,0.0015416,0.032564,0.0042066,0.024774,-0.010863,-0.01655,-0.0021179,-0.02902,0.026557,-0.034558,0.0045252,-0.026709,-0.010863,-0.01655,-0.03323,-0.02915,-0.0021179,-0.02902,-0.015404,-0.024907,-0.010863,-0.01655,0.026557,-0.034558,0.05,-0.0105,0.021898,-0.020536,-0.010863,-0.01655,0.05,-0.0105,0.024263,0.030554,0.021133,0.0011678
6,-0.030689,0.0054764,-0.026975,-0.0094236,0.0054064,-0.0077162,-0.017419,-0.0038878,-0.029621,0.012979,0.0054064,-0.0077162,-0.0074188,0.028541,-0.010544,0.011268,-0.0074188,0.028541,0.0054064,-0.0077162,0.030991,0.00086903,0.0096595,0.0072314,0.030991,0.00086903,0.0054064,-0.0077162,0.0083064,-0.030309,0.014901,-0.012385,0.030991,0.00086903,0.0083064,-0.030309,0.05,-0.0004172,0.029766,-0.0099523,0.0054064,-0.0077162,-0.026975,-0.0094236,0.0083064,-0.030309,-0.0044207,-0.015816,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
