8,-0.017161,-0.01277,-0.0092942,0.0053942,-0.05,0.0063543,-0.025485,-0.00034063,-0.0092942,0.0053942,0.0045065,0.03069,-0.034163,0.041156,-0.012984,0.025747,-0.0092942,0.0053942,-0.017161,-0.01277,0.0053136,-0.010861,-0.0070471,-0.0060791,0.021714,-0.04105,0.0053136,-0.010861,-0.017161,-0.01277,0.0032888,-0.021561,0.0045065,0.03069,-0.0092942,0.0053942,0.0053136,-0.010861,0.00017529,0.0084076,0.0045065,0.03069,0.0053136,-0.010861,0.040985,-0.021615,0.016935,-0.00059549,0.030003,-0.033729,0.0053136,-0.010861,0.021714,-0.04105,0.01901,-0.028547,0.0080966,0.036431,0.0045065,0.03069,0.040985,-0.021615,0.017863,0.015169
8,-0.029571,-0.043438,-0.016688,-0.040397,-0.035576,0.0070114,-0.027278,-0.025608,-0.016688,-0.040397,0.0042397,-0.0023069,-0.035576,0.0070114,-0.016008,-0.011897,0.0042397,-0.0023069,0.0088987,-0.00012687,-0.023799,0.025839,-0.0035536,0.0078017,0.011344,0.05,0.0088987,-0.00012687,0.02218,0.044805,0.014141,0.031559,0.0042397,-0.0023069,-0.016688,-0.040397,0.020571,-0.021743,0.0027076,-0.021482,0.0088987,-0.00012687,0.020571,-0.021743,0.038401,-0.019643,0.022623,-0.013838,0.0088987,-0.00012687,0.0042397,-0.0023069,0.020571,-0.021743,0.011236,-0.0080589,0.0088987,-0.00012687,0.038401,-0.019643,0.02218,0.044805,0.02316,0.0083449
8,-0.028486,0.010062,-0.0029595,0.021302,-0.05,0.014458,-0.027148,0.015274,-0.039339,-0.010985,-0.028486,0.010062,-0.05,0.014458,-0.039275,0.0045116,-0.02371,-0.031028,0.016019,-0.0061147,-0.028486,0.010062,-0.012059,-0.0090269,-0.028486,0.010062,0.016019,-0.0061147,-0.0029595,0.021302,-0.005142,0.0084164,0.027279,0.015557,0.036482,0.025352,-0.0029595,0.021302,0.020267,0.020737,0.027279,0.015557,-0.0029595,0.021302,0.016019,-0.0061147,0.013446,0.010248,0.016019,-0.0061147,-0.02371,-0.031028,0.017184,-0.048925,0.0031643,-0.028689,0.027279,0.015557,0.04753,0.010322,0.036482,0.025352,0.037097,0.017077
6,-0.01989,0.0098369,0.035465,0.05,-0.031097,0.036674,-0.0051743,0.03217,-0.03979,-0.015565,-0.034714,-0.018874,-0.01989,0.0098369,-0.031465,-0.0082006,-0.034714,-0.018874,0.008299,-0.020678,-0.01989,0.0098369,-0.015435,-0.009905,-0.01989,0.0098369,0.008299,-0.020678,0.035465,0.05,0.0079578,0.013053,0.035465,0.05,0.008299,-0.020678,0.036798,-0.02119,0.026854,0.0027107,0.035465,0.05,0.036798,-0.02119,0.04493,-0.020204,0.039064,0.0028688,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
4,-0.0083694,0.047669,-0.031041,0.021553,-0.0082468,0.030557,-0.015886,0.03326,-0.031041,0.021553,0.020051,-0.015406,-0.0082468,0.030557,-0.0064123,0.012235,-0.031041,0.021553,0.0050687,-0.05,0.020051,-0.015406,-0.0019738,-0.014618,0.0050687,-0.05,0.022538,-0.034374,0.020051,-0.015406,0.015886,-0.03326,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7,-0.031194,0.011042,-0.01578,-0.028279,0.0057262,0.020809,-0.013749,0.0011906,-0.031194,0.011042,0.0022016,0.047889,-0.046328,0.039344,-0.025107,0.032758,0.0022016,0.047889,-0.031194,0.011042,0.0057262,0.020809,-0.0077555,0.02658,0.0057262,0.020809,-0.01578,-0.028279,0.013482,-0.026824,0.0011427,-0.011432,0.017955,0.02131,0.0057262,0.020809,0.013482,-0.026824,0.012388,0.0050984,0.013482,-0.026824,-0.01578,-0.028279,0.027829,-0.05,0.0085103,-0.035034,0.026108,-0.035291,0.013482,-0.026824,0.027829,-0.05,0.022473,-0.037372,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
4,-0.0021959,-0.0031906,0.017961,0.019966,-0.001874,0.025784,0.0046303,0.014186,-0.0021959,-0.0031906,0.017748,-0.025243,0.017961,0.019966,0.011171,-0.0028226,-0.0021959,-0.0031906,-0.05,0.018721,0.018361,-0.036037,-0.011278,-0.0068355,0.017748,-0.025243,-0.0021959,-0.0031906,0.018361,-0.036037,0.011304,-0.02149,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
3,-0.033938,0.020924,-0.040603,-0.05,0.021658,-0.031145,-0.017627,-0.020074,-0.033938,0.020924,0.021658,-0.031145,0.0333,0.022339,0.0070068,0.0040394,-0.033938,0.020924,0.0333,0.022339,0.019582,0.037882,0.0063149,0.027048,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6,-0.015967,-0.0033254,0.0095002,-0.0024162,-0.038601,0.033925,-0.015023,0.0093944,-0.05,-0.020209,-0.015967,-0.0033254,-0.038601,0.033925,-0.034856,0.0034635,0.014295,-0.027615,0.0095002,-0.0024162,-0.015967,-0.0033254,0.0026094,-0.011119,-0.038601,0.033925,0.0095002,-0.0024162,0.030215,0.042267,0.00037143,0.024592,0.030215,0.042267,0.0095002,-0.0024162,0.030264,-0.0050499,0.023326,0.0116,0.020294,-0.017577,0.0095002,-0.0024162,0.014295,-0.027615,0.014696,-0.015869,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
3,-0.044255,-0.028548,-0.044455,-0.033253,0.023839,0.014569,-0.021624,-0.015744,-0.044255,-0.028548,0.023839,0.014569,0.014871,0.047633,-0.0018483,0.011218,-0.044455,-0.033253,0.05,-0.00040133,0.023839,0.014569,0.0097948,-0.0063618,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8,-0.05,-0.014753,-0.049777,-0.040094,0.021625,-0.023471,-0.026051,-0.026106,-0.05,-0.014753,-0.011383,0.011598,-0.033009,0.008804,-0.031464,0.001883,-0.033009,0.008804,-0.011383,0.011598,-0.019745,0.041364,-0.021379,0.020589,-0.011383,0.011598,0.0099356,0.031741,-0.019745,0.041364,-0.0070642,0.028234,-0.011383,0.011598,-0.05,-0.014753,0.021625,-0.023471,-0.013253,-0.0088753,-0.011383,0.011598,0.033468,0.017668,0.0099356,0.031741,0.010674,0.020336,0.021625,-0.023471,0.049871,-0.021115,0.049014,-0.011743,0.04017,-0.018776,0.021625,-0.023471,-0.049777,-0.040094,0.049871,-0.021115,0.0072396,-0.028227
5,-0.048602,-0.0073999,-0.05,-0.01913,0.031085,-0.040192,-0.022506,-0.022241,-0.048602,-0.0073999,0.041088,0.00022327,-0.015305,0.045756,-0.0076064,0.01286,-0.015305,0.045756,0.041088,0.00022327,-0.0057034,0.048848,0.0066932,0.031609,-0.048602,-0.0073999,0.031085,-0.040192,0.041088,0.00022327,0.0078569,-0.01579,0.031085,-0.040192,0.047438,-0.028105,0.041088,0.00022327,0.03987,-0.022691,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
4,0.010286,0.043878,-0.025159,0.0047081,-0.0095504,0.00061771,-0.0081413,0.016401,-0.025159,0.0047081,-0.025879,-0.0074136,-0.0095504,0.00061771,-0.020196,-0.00069594,0.00030341,-0.01909,0.05,-0.0227,-0.0095504,0.00061771,0.013584,-0.013724,-0.025879,-0.0074136,0.00030341,-0.01909,-0.0095504,0.00061771,-0.011709,-0.0086285,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8,-0.013103,-0.0085897,-0.0092496,-0.033025,0.0058614,-0.0082591,-0.0054971,-0.016625,-0.013103,-0.0085897,0.0096801,0.034541,-0.041996,0.013613,-0.01514,0.013188,0.0096801,0.034541,-0.013103,-0.0085897,0.0058614,-0.0082591,0.00081279,0.0058974,-0.010493,0.05,-0.041996,0.013613,0.0096801,0.034541,-0.01427,0.032718,0.013049,-0.018349,0.0058614,-0.0082591,-0.0092496,-0.033025,0.0032203,-0.019878,0.021566,0.02755,0.013049,-0.018349,0.015518,-0.024051,0.016711,-0.0049498,0.021566,0.02755,0.0058614,-0.0082591,0.013049,-0.018349,0.013492,0.00031424,0.013049,-0.018349,0.0091673,-0.033431,0.015518,-0.024051,0.012578,-0.025277
6,0.0041022,0.025764,0.023337,0.024676,-0.018548,0.027116,0.0029637,0.025852,-0.017806,0.020262,-0.0075368,-0.045887,0.0015139,0.0012091,-0.0079428,-0.0081388,-0.0075368,-0.045887,-0.0076801,-0.05,0.022618,-0.0031389,0.0024669,-0.033009,0.0015139,0.0012091,-0.0075368,-0.045887,0.022618,-0.0031389,0.0055315,-0.015939,0.0041022,0.025764,0.0015139,0.0012091,0.023337,0.024676,0.0096509,0.017216,0.0041022,0.025764,-0.017806,0.020262,0.0015139,0.0012091,-0.0040632,0.015745,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7,0.01257,0.017937,0.030134,0.020095,0.028494,0.05,0.023733,0.029344,-0.016627,0.00018165,0.003161,-0.025246,0.01257,0.017937,-0.00029849,-0.0023757,-0.016627,0.00018165,-0.041556,-0.040673,0.003161,-0.025246,-0.018341,-0.021913,0.030134,0.020095,0.003161,-0.025246,0.027122,-0.042044,0.020139,-0.015732,0.030134,0.020095,0.01257,0.017937,0.003161,-0.025246,0.015288,0.0042622,-0.018236,0.0044635,0.01257,0.017937,-0.025063,0.015286,-0.010243,0.012562,-0.018236,0.0044635,-0.016627,0.00018165,0.01257,0.017937,-0.0074309,0.0075274,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
7,-0.015343,0.0056055,-0.016576,0.0091931,-0.020379,0.010983,-0.017432,0.0085938,-0.015343,0.0056055,0.023278,-0.0019058,-0.016576,0.0091931,-0.0028803,0.0042976,-0.0085545,-0.017006,-0.02094,-0.04674,0.0056623,-0.023832,-0.0079441,-0.029193,0.0028518,0.039745,-0.016576,0.0091931,0.023278,-0.0019058,0.0031845,0.015678,0.023278,-0.0019058,-0.0085545,-0.017006,0.0056623,-0.023832,0.0067951,-0.014248,0.05,0.023958,0.023278,-0.0019058,0.0056623,-0.023832,0.026313,-0.00059332,0.05,0.023958,0.0028518,0.039745,0.023278,-0.0019058,0.025376,0.020599,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6,-0.020281,0.0098053,-0.0051564,0.046204,-0.027781,0.03114,-0.017739,0.02905,-0.027173,-0.023512,-0.020281,0.0098053,-0.027781,0.03114,-0.025078,0.0058111,-0.020281,0.0098053,-0.027173,-0.023512,0.0024302,-0.021296,-0.015008,-0.011668,0.05,-0.037799,0.0024302,-0.021296,-0.0012736,-0.029334,0.017052,-0.029476,0.029235,0.024792,-0.020281,0.0098053,0.0024302,-0.021296,0.0037946,0.0044336,0.029235,0.024792,0.0024302,-0.021296,0.05,-0.037799,0.027222,-0.011434,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
4,0.016535,0.05,-0.046029,-0.0050459,-0.0049763,0.020689,-0.01149,0.021881,-0.046029,-0.0050459,-0.0061368,-0.028315,-0.0049763,0.020689,-0.019047,-0.004224,-0.0061368,-0.028315,0.010622,-0.022497,-0.0049763,0.020689,-0.00016358,-0.010041,-0.0049763,0.020689,0.029984,-0.014831,0.016535,0.05,0.013848,0.018619,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
5,0.024182,-0.013801,0.029483,0.037811,0.0048917,-0.0030338,0.019519,0.0069919,-0.030316,0.017433,-0.05,-0.010193,0.004961,-0.01381,-0.025118,-0.0021901,-0.030316,0.017433,0.004961,-0.01381,0.0048917,-0.0030338,-0.006821,0.00019613,0.0048917,-0.0030338,0.004961,-0.01381,0.016798,-0.014405,0.0088835,-0.010417,0.0048917,-0.0030338,0.016798,-0.014405,0.024182,-0.013801,0.015291,-0.010413,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
6,-0.0099778,-0.0029861,-0.013751,0.032718,-0.041857,0.023496,-0.021862,0.017743,-0.0099778,-0.0029861,0.017744,0.02261,-0.013751,0.032718,-0.0019948,0.017447,-0.0099778,-0.0029861,0.045733,-0.018371,0.017744,0.02261,0.017833,0.00041735,-0.0099778,-0.0029861,0.0078127,-0.036081,0.045733,-0.018371,0.014523,-0.019146,-0.0099778,-0.0029861,-0.05,0.022557,0.0078127,-0.036081,-0.017388,-0.0055034,0.0078127,-0.036081,0.044296,-0.043942,0.045733,-0.018371,0.032614,-0.032798,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
3,0.00020524,0.0093965,-0.0059406,-0.05,0.024655,-0.0008934,0.0063067,-0.013832,-0.037804,0.024054,0.00020524,0.0093965,0.018884,0.017443,-0.0062383,0.016964,0.00020524,0.0093965,0.024655,-0.0008934,0.018884,0.017443,0.014581,0.0086488,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
8,-0.034063,-0.05,-0.011673,-0.047406,-0.0394,0.025473,-0.028379,-0.023978,-0.016593,0.03763,0.021548,0.030208,-0.018523,0.040111,-0.0045229,0.035983,-0.011673,-0.047406,0.015592,-0.031911,-0.0394,0.025473,-0.011827,-0.017948,-0.0394,0.025473,0.025074,-0.0022526,-0.016593,0.03763,-0.010307,0.020283,-0.016593,0.03763,0.02614,0.012521,0.021548,0.030208,0.010365,0.026786,-0.0394,0.025473,0.015592,-0.031911,0.025074,-0.0022526,0.00042193,-0.0028969,-0.016593,0.03763,0.025074,-0.0022526,0.02614,0.012521,0.01154,0.015966,0.015592,-0.031911,0.031899,-0.014373,0.025074,-0.0022526,0.024188,-0.016179
4,0.0076522,-0.02378,0.0079848,0.026586,-0.042024,-0.001517,-0.0087956,0.00042958,-0.05,0.015667,-0.042024,-0.001517,0.0079848,0.026586,-0.028013,0.013579,0.0079848,0.026586,0.0076522,-0.02378,0.03447,0.0024447,0.016702,0.0017501,0.03447,0.0024447,0.0076522,-0.02378,0.041917,-0.019401,0.028013,-0.013579,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
